date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2022-03-06,nation,England,35914.0,16307352.0,106.0,142887.0,198.0,169459.0,32402.0,15591578.0,3512.0,715774.0,563108,476446999,126630,199447564,436478.0,276999435.0,12.8,920403.0,2520.0,43385664.0,8174.0,40631133.0,10308.0,31483558.0,1260.0,636125.0,8502.0,234.0,,,,
2022-03-05,nation,England,28508.0,16271438.0,107.0,142781.0,194.0,169261.0,25911.0,15559176.0,2597.0,712262.0,503649,475883891,157103,199320934,346546.0,276562957.0,12.3,919387.0,5890.0,43383144.0,17060.0,40622959.0,21895.0,31473250.0,1050.0,634865.0,8400.0,231.0,,,,
2022-03-04,nation,England,30605.0,16242930.0,108.0,142674.0,207.0,169067.0,27716.0,15533265.0,2889.0,709665.0,632602,475380242,187251,199163831,445351.0,276216411.0,11.8,917867.0,5358.0,43377254.0,14346.0,40605899.0,17265.0,31451355.0,1044.0,633815.0,8403.0,232.0,0.8,1.0,-4.0,-1.0
2022-03-03,nation,England,31533.0,16212325.0,140.0,142566.0,234.0,168860.0,28490.0,15505549.0,3043.0,706776.0,682850,474747640,183266,198976580,499584.0,275771060.0,11.2,915509.0,5103.0,43371896.0,14113.0,40591553.0,15661.0,31434090.0,1226.0,632771.0,8210.0,234.0,,,,
2022-03-02,nation,England,33362.0,16180792.0,128.0,142426.0,245.0,168626.0,30087.0,15477059.0,3275.0,703733.0,726147,474064790,196683,198793314,529464.0,275271476.0,10.7,916853.0,4977.0,43366793.0,12613.0,40577440.0,16026.0,31418429.0,1184.0,631545.0,8402.0,249.0,,,,
2022-03-01,nation,England,31863.0,16147430.0,111.0,142298.0,215.0,168381.0,28987.0,15446972.0,2876.0,700458.0,692758,473338643,208551,198596631,484207.0,274742012.0,10.4,921514.0,5004.0,43361816.0,13152.0,40564827.0,14417.0,31402403.0,1111.0,630361.0,8486.0,245.0,,,,
2022-02-28,nation,England,31865.0,16115567.0,119.0,142187.0,224.0,168166.0,28815.0,15417985.0,3050.0,697582.0,760901,472645885,175959,198388080,584942.0,274257805.0,10.2,932126.0,4810.0,43356812.0,12893.0,40551675.0,15540.0,31387986.0,1145.0,629250.0,8538.0,254.0,,,,
2022-02-27,nation,England,22165.0,16083702.0,107.0,142068.0,248.0,167942.0,20134.0,15389170.0,2031.0,694532.0,578489,471884984,123850,198212121,454639.0,273672863.0,10.1,958147.0,3122.0,43352002.0,8831.0,40538782.0,12145.0,31372446.0,949.0,628105.0,8305.0,239.0,,,,
2022-02-26,nation,England,17603.0,16061537.0,116.0,141961.0,211.0,167694.0,16126.0,15369036.0,1477.0,692501.0,501596,471306495,156266,198088271,345330.0,273218224.0,10.2,974291.0,6945.0,43348880.0,17817.0,40529951.0,23556.0,31360301.0,888.0,627156.0,8197.0,226.0,,,,
2022-02-25,nation,England,19532.0,16043934.0,122.0,141845.0,229.0,167483.0,17766.0,15352910.0,1766.0,691024.0,635157,470804899,186586,197932005,448571.0,272872894.0,10.6,996331.0,6078.0,43341935.0,14062.0,40512134.0,20181.0,31336745.0,841.0,626268.0,8498.0,246.0,0.7,1.0,-4.0,-1.0
2022-02-24,nation,England,21883.0,16024402.0,137.0,141723.0,233.0,167254.0,19801.0,15335144.0,2082.0,689258.0,711004,470169742,186176,197745419,524828.0,272424323.0,10.5,999734.0,6054.0,43335857.0,13391.0,40498072.0,18553.0,31316564.0,984.0,625427.0,8645.0,262.0,,,,
2022-02-23,nation,England,26008.0,16002519.0,121.0,141586.0,207.0,167021.0,23618.0,15315343.0,2390.0,687176.0,788374,469458738,207594,197559243,580780.0,271899495.0,10.8,1040926.0,6645.0,43329803.0,15187.0,40484681.0,19841.0,31298011.0,976.0,624443.0,8868.0,278.0,,,,
2022-02-22,nation,England,28017.0,15976511.0,120.0,141465.0,251.0,166814.0,25328.0,15291725.0,2689.0,684786.0,774335,468670364,227925,197351649,546410.0,271318715.0,10.9,1091032.0,6181.0,43323158.0,15084.0,40469494.0,19935.0,31278170.0,976.0,623467.0,8948.0,284.0,,,,
2022-02-21,nation,England,33034.0,15948494.0,124.0,141345.0,232.0,166563.0,29914.0,15266397.0,3120.0,682097.0,887466,467896029,195943,197123724,691523.0,270772305.0,10.9,1146430.0,5499.0,43316977.0,12766.0,40454410.0,17666.0,31258235.0,1030.0,622491.0,9229.0,292.0,,,,
2022-02-20,nation,England,28410.0,15915460.0,144.0,141221.0,250.0,166331.0,25903.0,15236483.0,2507.0,678977.0,767474,467008563,156697,196927781,610777.0,270080782.0,10.6,1219456.0,3385.0,43311478.0,8326.0,40441644.0,10887.0,31240569.0,971.0,621461.0,9058.0,304.0,,,,
2022-02-19,nation,England,26429.0,15887050.0,137.0,141077.0,226.0,166081.0,24156.0,15210580.0,2273.0,676470.0,628332,466241089,170437,196771084,457895.0,269470005.0,10.6,1239298.0,7595.0,43308093.0,17837.0,40433318.0,24367.0,31229682.0,834.0,620490.0,9187.0,296.0,,,,
2022-02-18,nation,England,24924.0,15860621.0,131.0,140940.0,255.0,165855.0,22667.0,15186424.0,2257.0,674197.0,733269,465612757,217065,196600647,516204.0,269012110.0,10.4,1267926.0,4988.0,43300498.0,11451.0,40415481.0,15793.0,31205315.0,900.0,619656.0,9258.0,303.0,0.8,1.0,-4.0,-1.0
2022-02-17,nation,England,34168.0,15835697.0,144.0,140809.0,250.0,165600.0,30958.0,15163757.0,3210.0,671940.0,932857,464879488,259535,196383582,673322.0,268495906.0,10.5,1362268.0,7791.0,43295510.0,19122.0,40404030.0,22986.0,31189522.0,971.0,618756.0,9600.0,303.0,,,,
2022-02-16,nation,England,39444.0,15801529.0,150.0,140665.0,244.0,165350.0,35727.0,15132799.0,3717.0,668730.0,1017267,463946631,265428,196124047,751839.0,267822584.0,10.4,1440855.0,7558.0,43287719.0,18879.0,40384908.0,23639.0,31166536.0,1120.0,617785.0,9804.0,326.0,,,,
2022-02-15,nation,England,40145.0,15762085.0,149.0,140515.0,242.0,165106.0,36339.0,15097072.0,3806.0,665013.0,941367,462929364,293810,195858619,647557.0,267070745.0,10.4,1520577.0,7635.0,43280161.0,17685.0,40366029.0,22701.0,31142897.0,1144.0,616665.0,10019.0,323.0,,,,
2022-02-14,nation,England,42492.0,15721940.0,169.0,140366.0,268.0,164864.0,38432.0,15060733.0,4060.0,661207.0,990634,461987997,221982,195564809,768652.0,266423188.0,10.6,1609852.0,6349.0,43272526.0,15186.0,40348344.0,19919.0,31120196.0,1132.0,615521.0,10273.0,355.0,,,,
2022-02-13,nation,England,32326.0,15679448.0,156.0,140197.0,252.0,164596.0,29342.0,15022301.0,2984.0,657147.0,831244,460997363,167795,195342827,663449.0,265654536.0,10.8,1713523.0,4387.0,43266177.0,10636.0,40333158.0,14268.0,31100277.0,1029.0,614389.0,10049.0,348.0,,,,
2022-02-12,nation,England,29142.0,15647122.0,149.0,140041.0,257.0,164344.0,26641.0,14992959.0,2501.0,654163.0,782241,460166119,257750,195175032,524491.0,264991087.0,10.9,1761349.0,10710.0,43261790.0,23549.0,40322522.0,34271.0,31086009.0,989.0,613360.0,10010.0,360.0,,,,
2022-02-11,nation,England,34943.0,15617980.0,149.0,139892.0,234.0,164087.0,31725.0,14966318.0,3218.0,651662.0,1001824,459383878,326766,194917282,675058.0,264466596.0,11.2,1784687.0,9177.0,43251080.0,24137.0,40298973.0,30496.0,31051738.0,996.0,612371.0,10367.0,372.0,0.8,1.0,-3.0,0.0
2022-02-10,nation,England,41331.0,15583037.0,165.0,139743.0,265.0,163853.0,37253.0,14934593.0,4078.0,648444.0,1125172,458382054,339293,194590516,785879.0,263791538.0,11.7,1801689.0,8948.0,43241903.0,23471.0,40274836.0,23103.0,31021242.0,1167.0,611375.0,10734.0,384.0,,,,
2022-02-09,nation,England,51014.0,15541706.0,160.0,139578.0,238.0,163588.0,45962.0,14897340.0,5052.0,644366.0,1290791,457256882,377958,194251223,912833.0,263005659.0,12.3,1821845.0,9218.0,43232955.0,22587.0,40251365.0,22261.0,30998139.0,1220.0,610208.0,11071.0,384.0,,,,
2022-02-08,nation,England,55437.0,15490692.0,166.0,139418.0,259.0,163350.0,49986.0,14851378.0,5451.0,639314.0,1196911,455966091,420077,193873265,776834.0,262092826.0,12.8,1846117.0,8701.0,43223737.0,22194.0,40228778.0,21837.0,30975878.0,1266.0,608988.0,11471.0,385.0,,,,
2022-02-07,nation,England,62672.0,15435255.0,158.0,139252.0,228.0,163091.0,56299.0,14801392.0,6373.0,633863.0,1283587,454769180,298636,193453188,984951.0,261315992.0,13.2,1874081.0,7994.0,43215036.0,20940.0,40206584.0,22300.0,30954041.0,1234.0,607722.0,11710.0,395.0,,,,
2022-02-06,nation,England,50146.0,15372583.0,193.0,139094.0,277.0,162863.0,45156.0,14745093.0,4990.0,627490.0,1103774,453485593,227797,193154552,875977.0,260331041.0,13.5,1919630.0,5039.0,43207042.0,13118.0,40185644.0,15023.0,30931741.0,1211.0,606488.0,11529.0,391.0,,,,
2022-02-05,nation,England,43233.0,15322437.0,195.0,138901.0,281.0,162586.0,39305.0,14699937.0,3928.0,622500.0,933271,452381819,311360,192926755,621911.0,259455064.0,13.9,1936425.0,10512.0,43202003.0,25518.0,40172526.0,32046.0,30916718.0,1077.0,605277.0,11604.0,409.0,,,,
2022-02-04,nation,England,52556.0,15279204.0,179.0,138706.0,268.0,162305.0,47717.0,14660632.0,4839.0,618572.0,1145611,451448548,362140,192615395,783471.0,258833153.0,14.3,1947557.0,9436.0,43191491.0,23198.0,40147008.0,28094.0,30884672.0,1186.0,604200.0,12032.0,425.0,0.8,1.1,-3.0,1.0
2022-02-03,nation,England,64032.0,15226648.0,206.0,138527.0,289.0,162037.0,57739.0,14612915.0,6293.0,613733.0,1294821,450302937,384826,192253255,909995.0,258049682.0,14.7,1954578.0,10467.0,43182055.0,24522.0,40123810.0,28575.0,30856578.0,1292.0,603014.0,12423.0,429.0,,,,
2022-02-02,nation,England,73907.0,15162616.0,228.0,138321.0,294.0,161748.0,66618.0,14555176.0,7289.0,607440.0,1428181,449008116,391876,191868429,1036305.0,257139687.0,15.0,1975926.0,10166.0,43171588.0,23700.0,40099288.0,27886.0,30828003.0,1451.0,601722.0,12577.0,432.0,,,,
2022-02-01,nation,England,78512.0,15088709.0,228.0,138093.0,299.0,161454.0,70498.0,14488558.0,8014.0,600151.0,1280860,447579935,413312,191476553,867548.0,256103382.0,15.4,1989051.0,10551.0,43161422.0,23874.0,40075588.0,27527.0,30800117.0,1537.0,600271.0,12896.0,449.0,,,,
2022-01-31,nation,England,88503.0,15010197.0,230.0,137865.0,310.0,161155.0,79484.0,14418060.0,9019.0,592137.0,1394060,446299075,306868,191063241,1087192.0,255235834.0,15.8,2006095.0,10216.0,43150871.0,20794.0,40051714.0,28909.0,30772590.0,1451.0,598734.0,13331.0,449.0,,,,
2022-01-30,nation,England,74978.0,14921694.0,217.0,137635.0,284.0,160845.0,67586.0,14338576.0,7392.0,583118.0,1221538,444905015,253125,190756373,968413.0,254148642.0,16.0,2049469.0,9440.0,43140655.0,22532.0,40030920.0,26676.0,30743681.0,1285.0,597283.0,12992.0,457.0,,,,
2022-01-29,nation,England,63024.0,14846716.0,239.0,137418.0,295.0,160561.0,57278.0,14270990.0,5746.0,575726.0,1027657,443683477,338493,190503248,689164.0,253180229.0,16.2,2054417.0,15793.0,43131215.0,34793.0,40008388.0,47634.0,30717005.0,1325.0,595998.0,12672.0,458.0,,,,
2022-01-28,nation,England,71682.0,14783692.0,226.0,137179.0,276.0,160266.0,64864.0,14213712.0,6818.0,569980.0,1238335,442655820,383037,190164755,855298.0,252491065.0,16.4,2056709.0,14553.0,43115422.0,30240.0,39973595.0,43118.0,30669371.0,1342.0,594673.0,13462.0,467.0,0.7,0.9,-6.0,-2.0
2022-01-27,nation,England,82728.0,14712010.0,262.0,136953.0,322.0,159990.0,74670.0,14148848.0,8058.0,563162.0,1370284,441417485,407778,189781718,962506.0,251635767.0,16.5,2070558.0,13856.0,43100869.0,26520.0,39943355.0,40543.0,30626253.0,1503.0,593331.0,13651.0,481.0,,,,
2022-01-26,nation,England,93211.0,14629282.0,239.0,136691.0,290.0,159668.0,83994.0,14074178.0,9217.0,555104.0,1537092,440047201,416239,189373940,1120853.0,250673261.0,16.5,2079762.0,12882.0,43087013.0,26979.0,39916835.0,41853.0,30585710.0,1689.0,591828.0,13948.0,493.0,,,,
2022-01-25,nation,England,96954.0,14536071.0,214.0,136452.0,259.0,159378.0,87344.0,13990184.0,9610.0,545887.0,1361282,438510109,436648,188957701,924634.0,249552408.0,16.6,2093853.0,11988.0,43074131.0,23961.0,39889856.0,41057.0,30543857.0,1681.0,590139.0,14088.0,501.0,,,,
2022-01-24,nation,England,109233.0,14439117.0,251.0,136238.0,306.0,159119.0,98278.0,13902840.0,10955.0,536277.0,1492855,437148827,327497,188521053,1165358.0,248627774.0,16.7,2116623.0,11127.0,43062143.0,24529.0,39865895.0,41589.0,30502800.0,1593.0,588458.0,14563.0,521.0,,,,
2022-01-23,nation,England,88557.0,14329884.0,224.0,135987.0,262.0,158813.0,80098.0,13804562.0,8459.0,525322.0,1312521,435655972,249161,188193556,1063360.0,247462416.0,16.6,2161233.0,9759.0,43051016.0,23995.0,39841366.0,32225.0,30461211.0,1535.0,586865.0,14334.0,524.0,,,,
2022-01-22,nation,England,70483.0,14241327.0,260.0,135763.0,294.0,158551.0,64190.0,13724464.0,6293.0,516863.0,1106031,434343451,330518,187944395,775513.0,246399056.0,16.6,2171219.0,17855.0,43041257.0,39121.0,39817371.0,61475.0,30428986.0,1277.0,585330.0,14320.0,545.0,,,,
2022-01-21,nation,England,79173.0,14170844.0,270.0,135503.0,311.0,158257.0,71811.0,13660274.0,7362.0,510570.0,1303448,433237420,400952,187613877,902496.0,245623543.0,16.7,2173320.0,15519.0,43023402.0,28889.0,39778250.0,53804.0,30367511.0,1453.0,584053.0,14865.0,552.0,0.8,1.1,-6.0,1.0
2022-01-20,nation,England,86953.0,14091671.0,228.0,135233.0,244.0,157946.0,78896.0,13588463.0,8057.0,503208.0,1437089,431933972,425342,187212925,1011747.0,244721047.0,16.9,2176696.0,14747.0,43007883.0,27145.0,39749361.0,47572.0,30313707.0,1698.0,582600.0,15302.0,573.0,,,,
2022-01-19,nation,England,97334.0,14004718.0,243.0,135005.0,279.0,157702.0,88152.0,13509567.0,9182.0,495151.0,1619899,430496883,444944,186787583,1174955.0,243709300.0,17.1,2195078.0,14743.0,42993136.0,25361.0,39722216.0,49139.0,30266135.0,1778.0,580902.0,15742.0,586.0,,,,
2022-01-18,nation,England,103308.0,13907384.0,255.0,134762.0,287.0,157423.0,93489.0,13421415.0,9819.0,485969.0,1406905,428876984,455786,186342639,951119.0,242534345.0,17.5,2214240.0,15203.0,42978393.0,24383.0,39696855.0,52153.0,30216996.0,1794.0,579124.0,16218.0,614.0,,,,
2022-01-17,nation,England,114776.0,13804076.0,260.0,134507.0,290.0,157136.0,103816.0,13327926.0,10960.0,476150.0,1528759,427470079,331339,185886853,1197420.0,241583226.0,18.1,2277558.0,13450.0,42963190.0,21706.0,39672472.0,50943.0,30164843.0,1808.0,577330.0,16621.0,623.0,,,,
2022-01-16,nation,England,85598.0,13689300.0,252.0,134247.0,291.0,156846.0,77694.0,13224110.0,7904.0,465190.0,1365458,425941320,261285,185555514,1104173.0,240385806.0,19.0,2394063.0,14541.0,42949740.0,23545.0,39650766.0,46148.0,30113900.0,1768.0,575522.0,16372.0,619.0,,,,
2022-01-15,nation,England,67820.0,13603702.0,258.0,133995.0,286.0,156555.0,62053.0,13146416.0,5767.0,457286.0,1143199,424575862,371118,185294229,772081.0,239281633.0,19.8,2460490.0,24855.0,42935199.0,38985.0,39627221.0,91780.0,30067752.0,1604.0,573754.0,16281.0,608.0,,,,
2022-01-14,nation,England,75174.0,13535882.0,253.0,133737.0,289.0,156269.0,68447.0,13084363.0,6727.0,451519.0,1323507,423432663,422576,184923111,900931.0,238509552.0,20.7,2545905.0,17203.0,42910344.0,24476.0,39588236.0,83458.0,29975972.0,1692.0,572150.0,16537.0,637.0,1.1,1.5,1.0,5.0
2022-01-13,nation,England,84133.0,13460708.0,236.0,133484.0,264.0,155980.0,76294.0,13015916.0,7839.0,444792.0,1486285,422109156,473306,184500535,1012979.0,237608621.0,22.0,2669129.0,16680.0,42893141.0,26512.0,39563760.0,85056.0,29892514.0,1916.0,570458.0,16716.0,666.0,,,,
2022-01-12,nation,England,90002.0,13376575.0,227.0,133248.0,260.0,155716.0,81440.0,12939622.0,8562.0,436953.0,1665453,420622871,520863,184027229,1144590.0,236595642.0,23.8,2894230.0,16321.0,42876461.0,25515.0,39537248.0,94202.0,29807458.0,1955.0,568542.0,16881.0,672.0,,,,
2022-01-11,nation,England,100980.0,13286573.0,248.0,133021.0,280.0,155456.0,91496.0,12858182.0,9484.0,428391.0,1518054,418957418,588490,183506366,929564.0,235451052.0,25.6,3158459.0,15311.0,42860140.0,22296.0,39511733.0,103290.0,29713256.0,2127.0,566587.0,16939.0,686.0,,,,
2022-01-10,nation,England,116341.0,13185593.0,248.0,132773.0,280.0,155176.0,105280.0,12766686.0,11061.0,418907.0,1785855,417439364,575517,182917876,1210338.0,234521488.0,27.7,3503072.0,14051.0,42844829.0,20828.0,39489437.0,109202.0,29609966.0,2180.0,564460.0,17120.0,707.0,,,,
2022-01-09,nation,England,83079.0,13069252.0,235.0,132525.0,269.0,154896.0,75304.0,12661406.0,7775.0,407846.0,1709539,415653509,563085,182342359,1146454.0,233311150.0,28.7,3638829.0,18857.0,42830778.0,25533.0,39468609.0,110163.0,29500764.0,1975.0,562280.0,16399.0,704.0,,,,
2022-01-08,nation,England,81218.0,12986173.0,222.0,132290.0,248.0,154627.0,73716.0,12586102.0,7502.0,400071.0,1406156,413943970,612240,181779274,793916.0,232164696.0,29.6,3782245.0,28388.0,42811921.0,41605.0,39443076.0,208388.0,29390601.0,1862.0,560305.0,16034.0,708.0,,,,
2022-01-07,nation,England,105081.0,12904955.0,230.0,132068.0,259.0,154379.0,94766.0,12512386.0,10315.0,392569.0,1712476,412537814,702873,181167034,1009603.0,231370780.0,29.9,3771623.0,19205.0,42783533.0,26940.0,39401471.0,176072.0,29182213.0,1772.0,558443.0,16163.0,728.0,1.2,1.5,3.0,6.0
2022-01-06,nation,England,150787.0,12799874.0,224.0,131838.0,250.0,154120.0,134877.0,12417620.0,15910.0,382254.0,1975163,410825338,694472,180464161,1280691.0,230361177.0,30.9,3777838.0,20501.0,42764328.0,26032.0,39374531.0,184549.0,29006141.0,2043.0,556671.0,16058.0,762.0,,,,
2022-01-05,nation,England,183803.0,12649087.0,196.0,131614.0,218.0,153870.0,164549.0,12282743.0,19254.0,366344.0,2355282,408850175,701933,179769689,1653349.0,229080486.0,31.5,3782226.0,21740.0,42743827.0,29610.0,39348499.0,195379.0,28821592.0,2139.0,554628.0,15659.0,769.0,,,,
2022-01-04,nation,England,234872.0,12465284.0,182.0,131418.0,209.0,153652.0,210588.0,12118194.0,24284.0,347090.0,2347719,406494893,734480,179067756,1613239.0,227427137.0,32.2,3794949.0,21431.0,42722087.0,32757.0,39318889.0,180760.0,28626213.0,2101.0,552489.0,15044.0,797.0,,,,
2022-01-03,nation,England,193615.0,12230412.0,160.0,131236.0,194.0,153443.0,173524.0,11907606.0,20091.0,322806.0,1754081,404147174,636144,178333276,1117937.0,225813898.0,31.8,3556681.0,16574.0,42700656.0,21867.0,39286132.0,115378.0,28445453.0,2219.0,550388.0,14210.0,777.0,,,,
2022-01-02,nation,England,148609.0,12036797.0,155.0,131076.0,178.0,153249.0,133959.0,11734082.0,14650.0,302715.0,1445878,402393093,576644,177697132,869234.0,224695961.0,31.6,3463017.0,11152.0,42684082.0,15542.0,39264265.0,103428.0,28330075.0,1881.0,548169.0,13151.0,769.0,,,,
2022-01-01,nation,England,99304.0,11888188.0,164.0,130921.0,194.0,153071.0,90306.0,11600123.0,8998.0,288065.0,1212009,400947215,506484,177120488,705525.0,223826727.0,31.2,3328409.0,1950.0,42672930.0,2499.0,39248723.0,16147.0,28226647.0,1819.0,546288.0,12615.0,765.0,,,,
2021-12-31,nation,England,152886.0,11788884.0,149.0,130757.0,172.0,152877.0,138926.0,11509817.0,13960.0,279067.0,1836950,399735206,589079,176614004,1247871.0,223121202.0,31.3,3191017.0,12812.0,42670980.0,17849.0,39246224.0,126912.0,28210500.0,1781.0,544469.0,12395.0,789.0,,,,
2021-12-30,nation,England,192824.0,11635998.0,177.0,130608.0,207.0,152705.0,175036.0,11370891.0,17788.0,265107.0,1591269,397898256,592071,176024925,999198.0,221873331.0,31.0,3129967.0,29897.0,42658168.0,38559.0,39228375.0,313296.0,28083588.0,2114.0,542688.0,11452.0,782.0,,,,
2021-12-29,nation,England,224030.0,11443174.0,104.0,130431.0,131.0,152498.0,204430.0,11195855.0,19600.0,247319.0,1620061,396306987,556653,175432854,1063408.0,220874133.0,29.7,3105588.0,30600.0,42628271.0,38785.0,39189816.0,338025.0,27770292.0,2370.0,540574.0,10462.0,771.0,,,,
2021-12-28,nation,England,170579.0,11219144.0,145.0,130327.0,181.0,152367.0,155660.0,10991425.0,14919.0,227719.0,1509538,394686926,598286,174876201,911252.0,219810725.0,27.7,3039537.0,21716.0,42597671.0,25921.0,39151031.0,252001.0,27432267.0,2082.0,538204.0,9546.0,758.0,,,,
2021-12-27,nation,England,155565.0,11048565.0,128.0,130182.0,149.0,152186.0,142561.0,10835765.0,13004.0,212800.0,1425901,393177388,520804,174277915,905097.0,218899473.0,25.7,3170978.0,16037.0,42575955.0,18388.0,39125110.0,206821.0,27180266.0,1751.0,536122.0,8474.0,776.0,,,,
2021-12-26,nation,England,98916.0,10893000.0,108.0,130054.0,134.0,152037.0,91201.0,10693204.0,7715.0,199796.0,1394306,391751487,515696,173757111,878610.0,217994376.0,23.2,3364452.0,1649.0,42559918.0,1828.0,39106722.0,17295.0,26973445.0,1374.0,534371.0,7536.0,758.0,,,,
2021-12-25,nation,England,59912.0,10794084.0,95.0,129946.0,131.0,151903.0,55562.0,10602003.0,4350.0,192081.0,1265314,390357181,451409,173241415,813905.0,217115766.0,22.2,3470969.0,500.0,42558269.0,469.0,39104894.0,4303.0,26956150.0,1281.0,532997.0,7166.0,745.0,,,,
2021-12-24,nation,England,117562.0,10734172.0,114.0,129851.0,149.0,151772.0,108028.0,10546441.0,9534.0,187731.0,1757814,389091867,666197,172790006,1091617.0,216301861.0,21.5,3721820.0,9145.0,42557769.0,11660.0,39104425.0,126274.0,26951847.0,1020.0,531716.0,7366.0,742.0,,,,
2021-12-23,nation,England,137021.0,10616610.0,123.0,129737.0,152.0,151623.0,125445.0,10438413.0,11576.0,178197.0,1743703,387334053,687413,172123809,1056290.0,215210244.0,20.0,3825298.0,28125.0,42548624.0,36351.0,39092765.0,460241.0,26825573.0,1252.0,530696.0,7114.0,747.0,1.0,1.2,0.0,3.0
2021-12-22,nation,England,138143.0,10479589.0,115.0,129614.0,153.0,151471.0,126490.0,10312968.0,11653.0,166621.0,1799875,385590350,672178,171436396,1127697.0,214153954.0,18.8,3828050.0,33771.0,42520499.0,44707.0,39056414.0,674587.0,26365332.0,1246.0,529444.0,7080.0,745.0,,,,
2021-12-21,nation,England,129599.0,10341446.0,89.0,129499.0,121.0,151318.0,119021.0,10186478.0,10578.0,154968.0,1622366,383790475,652681,170764218,969685.0,213026257.0,18.0,3805776.0,32692.0,42486728.0,45907.0,39011707.0,779207.0,25690745.0,1098.0,528198.0,6902.0,757.0,,,,
2021-12-20,nation,England,117576.0,10211847.0,101.0,129410.0,130.0,151197.0,108417.0,10067457.0,9159.0,144390.0,1675827,382168109,625010,170111537,1050817.0,212056572.0,17.0,3770086.0,32456.0,42454036.0,42340.0,38965800.0,732239.0,24911538.0,1061.0,527100.0,6688.0,768.0,,,,
2021-12-19,nation,England,78497.0,10094271.0,92.0,129309.0,125.0,151067.0,72713.0,9959040.0,5784.0,135231.0,1545931,380492282,571149,169486527,974782.0,211005755.0,15.9,3749665.0,30343.0,42421580.0,35891.0,38923460.0,745282.0,24179299.0,926.0,526039.0,6434.0,767.0,,,,
